house_bill|regionName|time_label
SF1008736195431|ALFA|DAY
SF1008736621870|ALFA|DAY
SF1008736695740|ALFA|DAY
SF1008738835054|ALFA|DAY
SF1008738973259|ALFA|DAY
SF1008741607189|ECHO|DAY
SF1008743891707|ECHO|DAY
SF1008744854118|ALFA|DAY
SF1008745127935|ALFA|DAY
SF1008747692112|ALFA|DAY
SF1008749381361|ECHO|DAY
SF1008749393529|ECHO|DAY
SF1008750391109|ALFA|DAY
SF1008752550129|ECHO|DAY
SF1008753223964|ALFA|DAY
SF1008755735200|ALFA|DAY
SF1008760530876|CHARLIE|DAY
SF1008761773869|BRAVO|DAY
SF1008762206139|ALFA|DAY
SF1008762497010|BRAVO|DAY
SF1008762569085|ALFA|DAY
SF1008763445391|ALFA|DAY
SF1008764951426|ALFA|DAY
SF1008765486026|ALFA|DAY
SF1008766068964|ALFA|DAY
SF1008766416577|ALFA|DAY
SF1008766829730|ALFA|DAY
SF1008767278462|ALFA|DAY
SF1008769264264|ALFA|DAY
SF1008769683935|ALFA|DAY
SF1008772999711|BRAVO|DAY
SF1008775314839|ECHO|DAY
SF1008777228217|ALFA|DAY
SF1008777492968|ALFA|DAY
SF1008779533365|ALFA|DAY
SF1008781409376|ALFA|DAY
SF1008783799628|ALFA|DAY
SF1008785586760|ALFA|DAY
SF1008786014453|CHARLIE|DAY
SF1008787139034|ALFA|DAY
SF1008789363119|ALFA|DAY
SF1008790029650|ECHO|DAY
SF1008794498026|ECHO|DAY
SF1008794519960|ALFA|DAY
SF1008796006782|ALFA|DAY
SF1008796317127|ALFA|DAY
SF1008797441725|ECHO|DAY
SF1008801248623|ALFA|DAY
SF1008801803912|ALFA|DAY
SF1008802007292|ALFA|DAY
SF1008802753897|ALFA|DAY
SF1008803008160|ALFA|DAY
SF1008803945283|ALFA|DAY
SF1008804507508|ALFA|DAY
SF1008805363123|BRAVO|DAY
SF1008805508573|ALFA|DAY
SF1008806432792|ALFA|DAY
SF1008807801444|ALFA|DAY
SF1008809708478|ALFA|DAY
SF1008814202617|ALFA|DAY
SF1008815119886|ALFA|DAY
SF1008815144410|ALFA|DAY
SF1008815263323|ALFA|DAY
SF1008815992837|ALFA|DAY
SF1008816322566|ECHO|DAY
SF1008818001871|ECHO|DAY
SF1008820917777|ECHO|DAY
SF1008821345313|ALFA|DAY
SF1008821932582|ALFA|DAY
SF1008823413322|ECHO|DAY
SF1008824176750|ALFA|DAY
SF1008824451753|ALFA|DAY
SF1008824621641|BRAVO|DAY
SF1008826344705|ALFA|DAY
SF1008830441368|ECHO|DAY
SF1008832324917|ALFA|DAY
SF1008833527081|ALFA|DAY
SF1008833723384|ALFA|DAY
SF1008836559115|BRAVO|DAY
SF1008837740138|ALFA|DAY
SF1008838709791|DELTA|DAY
SF1008840545907|ALFA|DAY
SF1008841876697|ALFA|DAY
SF1008844867074|ALFA|DAY
SF1008845786803|ALFA|DAY
SF1008847228868|ALFA|DAY
SF1008847851546|ECHO|DAY
SF1008852372814|ALFA|DAY
SF1008853155099|ALFA|DAY
SF1008853558241|ALFA|DAY
SF1008854000301|ALFA|DAY
SF1008855556875|ALFA|DAY
SF1008856932137|ALFA|DAY
SF1008857965912|DELTA|DAY
SF1008861139717|ALFA|DAY
SF1008867642877|ALFA|DAY
SF1008869106605|ALFA|DAY
SF1008872670067|ALFA|DAY
SF1008873469512|ALFA|DAY
SF1008876049884|ALFA|DAY
SF1008877901029|ALFA|DAY
SF1008879200842|ALFA|DAY
SF1008879397960|BRAVO|DAY
SF1008880844341|ALFA|DAY
SF1008881802764|BRAVO|DAY
SF1008883178030|ALFA|DAY
SF1008884432101|ALFA|DAY
SF1008885148288|ALFA|DAY
SF1008886485519|ALFA|DAY
SF1008886617779|ALFA|DAY
SF1008892331392|BRAVO|DAY
SF1008892891783|ALFA|DAY
SF1008894261552|ALFA|DAY
SF1008896787532|ECHO|DAY
SF1008896947533|ALFA|DAY
SF1008899312494|ALFA|DAY
SF1008900872656|ALFA|DAY
SF1008906736264|ALFA|DAY
SF1008907884159|CHARLIE|DAY
SF1008908241491|ALFA|DAY
SF1008910068779|ALFA|DAY
SF1008910698510|ECHO|DAY
SF1008910714717|ECHO|DAY
SF1008912202324|ALFA|DAY
SF1008914523269|ECHO|DAY
SF1008914563895|ECHO|DAY
SF1008914922916|BRAVO|DAY
SF1008917019406|ECHO|DAY
SF1008917156281|ALFA|DAY
SF1008917479492|ALFA|DAY
SF1008919969308|ALFA|DAY
SF1008919993574|ALFA|DAY
SF1008924232323|ALFA|DAY
SF1008925542111|ALFA|DAY
SF1008927951090|ALFA|DAY
SF1008928354198|ALFA|DAY
SF1008930525992|ALFA|DAY
SF1008931189770|ECHO|DAY
SF1008932764910|ALFA|DAY
SF1008933350008|CHARLIE|DAY
SF1008936664833|ALFA|DAY
SF1008937231559|ECHO|DAY
SF1008937398184|ALFA|DAY
SF1008939824431|ALFA|DAY
SF1008942853072|ALFA|DAY
SF1008944960598|ECHO|DAY
SF1008946767541|ALFA|DAY
SF1008950818903|ALFA|DAY
SF1008950913470|CHARLIE|DAY
SF1008952636234|ALFA|DAY
SF1008956189708|BRAVO|DAY
SF1008956276836|BRAVO|DAY
SF1008957896025|ALFA|DAY
SF1008958052404|ALFA|DAY
SF1008961464900|ALFA|DAY
SF1008961868292|ALFA|DAY
SF1008961916265|ALFA|DAY
SF1009421099663|ALFA|DAY
SF1009464369830|BRAVO|DAY
SF1009465353309|ALFA|DAY
SF1009483458166|ALFA|DAY
SF1009488248604|ALFA|DAY
SF1009496591155|ALFA|DAY
SF1009497994226|ECHO|DAY
SF1009498395399|ECHO|DAY
SF1009499228579|ECHO|DAY
SF1009499611433|ALFA|DAY
SF1009502452909|ECHO|DAY
SF1009502601303|ALFA|DAY
SF1009507487963|ALFA|DAY
SF1009535289451|ALFA|DAY
SF1009554658134|ALFA|DAY
SF1009566692447|ALFA|DAY
SF1009567732893|ALFA|DAY
SF1009574555071|ALFA|DAY
SF1009581647583|ALFA|DAY
SF1009608385107|ECHO|DAY
SF1009631591961|ALFA|DAY
SF1009634661668|ALFA|DAY
SF1009636036631|ALFA|DAY
SF1009674287574|ALFA|DAY
SF1009674319091|ALFA|DAY
SF1009688681318|ECHO|DAY
SF1009744475491|CHARLIE|DAY
SF1009774550181|ALFA|DAY
SF1009774558918|ALFA|DAY
SF1009811505432|DELTA|DAY
SF1009844328122|ALFA|DAY
SF1009876795473|ALFA|DAY
SF1009878494095|ALFA|DAY
SF1009895190614|ALFA|DAY
SF1009927178264|ALFA|DAY
SF1011803143803|ALFA|DAY
SF1012611080159|ALFA|DAY
SF1012826332866|ALFA|DAY
SF1013417548574|ECHO|DAY
SF1013755234040|ALFA|DAY
SF1013823566489|ECHO|DAY
SF1014276041989|ALFA|DAY
SF1014662481243|ALFA|DAY
SF1014986954843|ALFA|DAY
SF1016444507761|ALFA|DAY
SF1016591142307|ALFA|DAY
SF1018685813934|ALFA|DAY
SF1018733186836|ALFA|DAY
SF1018972621743|ALFA|DAY
SF1018974274657|ALFA|DAY
SF1019028209895|ALFA|DAY
SF1019273097652|BRAVO|DAY
SF1019275049947|ALFA|DAY
SF1019315866744|ALFA|DAY
SF1019466314083|ALFA|DAY
SF1019467190276|ECHO|DAY
SF1021122084499|BRAVO|DAY
SF1021359455347|ALFA|DAY
SF1021658568229|ALFA|DAY
SF1021685579936|ECHO|DAY
SF1021686545417|BRAVO|DAY
SF1022029525837|ECHO|DAY
SF1022032582767|ECHO|DAY
SF1022084023347|ALFA|DAY
SF1022138353730|BRAVO|DAY
SF1022774456259|ECHO|DAY
SF1023113969438|ALFA|DAY
SF1023114370862|ECHO|DAY
SF1023308669827|DELTA|DAY
SF1023607706521|ALFA|DAY
SF1024523828206|BRAVO|DAY
SF1070174938489|ALFA|DAY
SF1070251543858|DELTA|DAY
SF1070264236876|ALFA|DAY
SF1070309198366|ALFA|DAY
SF1070333808761|ECHO|DAY
SF1070389539990|ALFA|DAY
SF1070438889238|ECHO|DAY
SF1070449387180|ECHO|DAY
SF1070518465625|ALFA|DAY
SF1070678736198|ECHO|DAY
SF1070678736222|ECHO|DAY
SF1070678736301|ECHO|DAY
SF1070687874497|ALFA|DAY
SF1070946664864|ALFA|DAY
SF1070954817115|ALFA|DAY
SF1070996890987|ALFA|DAY
SF1071031117429|ALFA|DAY
SF1071036450596|BRAVO|DAY
SF1071048067111|ALFA|DAY
SF1071052185116|ALFA|DAY
SF1071053318979|ALFA|DAY
SF1071059165850|ALFA|DAY
SF1071085820623|ALFA|DAY
SF1071088228696|ALFA|DAY
SF1071093342062|ALFA|DAY
SF1071093870264|BRAVO|DAY
SF1071096525108|ALFA|DAY
SF1071114594544|ALFA|DAY
SF1071114594599|ALFA|DAY
SF1071120151228|ALFA|DAY
SF1071121837846|ECHO|DAY
SF1071299952590|ECHO|DAY
SF1071333461890|ALFA|DAY
SF1071516946976|ALFA|DAY
SF1071539838783|ALFA|DAY
SF1071543652133|ALFA|DAY
SF1071553926361|ECHO|DAY
SF1071554038817|ALFA|DAY
SF1071554039018|ALFA|DAY
SF1071577711466|ECHO|DAY
SF1071677322899|ECHO|DAY
SF1071822470555|ALFA|DAY
SF1071846859227|ALFA|DAY
SF1071847953421|ALFA|DAY
SF1071891519766|ALFA|DAY
SF1071913909015|ALFA|DAY
SF1071958250725|ALFA|DAY
SF1071998474828|DELTA|DAY
SF1072036128735|ALFA|DAY
SF1072036919562|ECHO|DAY
SF1072044265767|ALFA|DAY
SF1072067340139|ALFA|DAY
SF1072085733814|BRAVO|DAY
SF1072184934832|ECHO|DAY
SF1072219457773|ECHO|DAY
SF1072337233116|ECHO|DAY
SF1072345017994|ALFA|DAY
SF1072361307425|ALFA|DAY
SF1072484055683|ECHO|DAY
SF1072611940955|ALFA|DAY
SF1072672055720|ECHO|DAY
SF1072742403630|ECHO|DAY
SF1072803787265|ECHO|DAY
SF1072804996297|ECHO|DAY
SF1072812136202|ALFA|DAY
SF1072901678477|ALFA|DAY
SF1073076419935|ECHO|DAY
SF1073076420062|ECHO|DAY
SF1073076428969|ECHO|DAY
SF1073076429788|ECHO|DAY
SF1073212578256|ALFA|DAY
SF1073271334402|ECHO|DAY
SF1073466173525|ECHO|DAY
SF1073471117321|ALFA|DAY
SF1073643173710|ECHO|DAY
SF1073712923648|ALFA|DAY
SF1073830170502|ALFA|DAY
SF1073943477146|ECHO|DAY
SF1074024453704|ALFA|DAY
SF1074028447775|ALFA|DAY
SF1074192419322|ALFA|DAY
SF1074265584051|BRAVO|DAY
SF1074285958936|ALFA|DAY
SF1074285966675|ECHO|DAY
SF1074324821727|ECHO|DAY
SF1074390977991|ALFA|DAY
SF1074399957079|ALFA|DAY
SF1074429865985|ALFA|DAY
SF1074582436771|ALFA|DAY
SF1074621716566|BRAVO|DAY
SF1074621716584|BRAVO|DAY
SF1074636342640|ALFA|DAY
SF1074647564619|ALFA|DAY
SF1074650676975|ALFA|DAY
SF1074650715791|BRAVO|DAY
SF1074662231753|BRAVO|DAY
SF1074664691135|ALFA|DAY
SF1074665522399|ALFA|DAY
SF1074665910458|ALFA|DAY
SF1074669660497|ALFA|DAY
SF1074672998693|BRAVO|DAY
SF1074691292741|ALFA|DAY
SF1074692384207|BRAVO|DAY
SF1074698632804|ALFA|DAY
SF1074699956250|DELTA|DAY
SF1074703764187|ALFA|DAY
SF1074704894386|ALFA|DAY
SF1074706947303|ALFA|DAY
SF1074723556883|ECHO|DAY
SF1074774792871|ALFA|DAY
SF1074857225990|ALFA|DAY
SF1074911143025|ALFA|DAY
SF1074943928344|ALFA|DAY
SF1074989838956|ECHO|DAY
SF1075186359521|ALFA|DAY
SF1075191432239|ECHO|DAY
SF1075193917289|ECHO|DAY
SF1075203791720|ALFA|DAY
SF1075209728936|ECHO|DAY
SF1075226557346|ALFA|DAY
SF1075253558149|ALFA|DAY
SF1075263913550|ALFA|DAY
SF1075289147915|ALFA|DAY
SF1075289147933|ALFA|DAY
SF1075301548377|ALFA|DAY
SF1075301548552|ALFA|DAY
SF1075306424789|ALFA|DAY
SF1075332392782|ALFA|DAY
SF1075355311112|ALFA|DAY
SF1075355311130|ALFA|DAY
SF1075355311158|ALFA|DAY
SF1075360257848|ECHO|DAY
SF1075388930749|ECHO|DAY
SF1075413809137|ALFA|DAY
SF1075413828728|ALFA|DAY
SF1075413828746|ALFA|DAY
SF1075427911248|ECHO|DAY
SF1075502574229|ALFA|DAY
SF1075507180514|ALFA|DAY
SF1075507636430|DELTA|DAY
SF1075510595837|ALFA|DAY
SF1075516323788|ALFA|DAY
SF1075518124081|ALFA|DAY
SF1075519619769|ALFA|DAY
SF1075519870993|ALFA|DAY
SF1075525317604|ALFA|DAY
SF1075540719182|ALFA|DAY
SF1075546318033|ALFA|DAY
SF1075561288183|ALFA|DAY
SF1075580006266|ALFA|DAY
SF1075582467826|ALFA|DAY
SF1075607854342|ALFA|DAY
SF1075615697414|ALFA|DAY
SF1075625223392|ALFA|DAY
SF1075627630156|ALFA|DAY
SF1075630114487|BRAVO|DAY
SF1075632190429|ALFA|DAY
SF1075639616081|ALFA|DAY
SF1075639616106|ALFA|DAY
SF1075641730131|ALFA|DAY
SF1075645226747|ALFA|DAY
SF1075647704219|ALFA|DAY
SF1075647729535|ALFA|DAY
SF1075651729358|ECHO|DAY
SF1075709505866|ECHO|DAY
SF1075728665616|ECHO|DAY
SF1075860517828|ECHO|DAY
SF1075897326458|BRAVO|DAY
SF1075917026825|ALFA|DAY
SF1075986849306|ALFA|DAY
SF1076009160184|ECHO|DAY
SF1076066609021|ALFA|DAY
SF1076097127095|ECHO|DAY
SF1076138881715|ALFA|DAY
SF1076172851634|ALFA|DAY
SF1076244152736|ALFA|DAY
SF1076244152745|ALFA|DAY
SF1076284942968|ALFA|DAY
SF1076367534891|ECHO|DAY
SF1076489740832|ALFA|DAY
SF1076489740841|ALFA|DAY
SF1076501480208|ECHO|DAY
SF1076551821208|ALFA|DAY
SF1076565815196|ECHO|DAY
SF1076565815211|ECHO|DAY
SF1076617501210|ALFA|DAY
SF1076687873304|ALFA|DAY
SF1076713427471|ALFA|DAY
SF1076730522776|ALFA|DAY
SF1076730522846|ALFA|DAY
SF1076735121976|ECHO|DAY
SF1076884049388|ALFA|DAY
SF1076906819304|ALFA|DAY
SF1076924400041|ALFA|DAY
SF1076971084697|ECHO|DAY
SF1076989916294|ALFA|DAY
SF1077008475484|BRAVO|DAY
SF1077027989867|ECHO|DAY
SF1077044227668|ECHO|DAY
SF1077044227686|ECHO|DAY
SF1077096574088|ALFA|DAY
SF1077103730006|ALFA|DAY
SF1077111027102|ALFA|DAY
SF1077150284214|ALFA|DAY
SF1077150284269|ALFA|DAY
SF1077209962243|ECHO|DAY
SF1077216759139|ECHO|DAY
SF1077229514155|ALFA|DAY
SF1077229519670|BRAVO|DAY
SF1077253629201|ECHO|DAY
SF1077269160821|ECHO|DAY
SF1077273325725|ALFA|DAY
SF1077273516011|ALFA|DAY
SF1077276904447|ALFA|DAY
SF1077379858330|BRAVO|DAY
SF1077388289985|ALFA|DAY
SF1077413029383|ECHO|DAY
SF1077458468820|ALFA|DAY
SF1077528864468|ALFA|DAY
SF1077528864477|ALFA|DAY
SF1077542119330|ALFA|DAY
SF1077554402364|ECHO|DAY
SF1077636737256|ALFA|DAY
SF1077636737265|ALFA|DAY
SF1077636741298|ALFA|DAY
SF1077642931695|ALFA|DAY
SF1077642978341|ALFA|DAY
SF1077654878934|ALFA|DAY
SF1077654879499|ALFA|DAY
SF1077675593501|ALFA|DAY
SF1077725737874|ALFA|DAY
SF1077746693667|ALFA|DAY
SF1077781135886|ECHO|DAY
SF1077794719068|ALFA|DAY
SF1077807071403|ECHO|DAY
SF1077815457955|ALFA|DAY
SF1077815457964|ALFA|DAY
SF1077825210641|ALFA|DAY
SF1077828042076|ALFA|DAY
SF1077857129407|ALFA|DAY
SF1077867900091|ALFA|DAY
SF1077872852421|ALFA|DAY
SF1077885534938|ALFA|DAY
SF1077982793752|ALFA|DAY
SF1077985517299|ECHO|DAY
SF1077991474520|ALFA|DAY
SF1078009921950|ALFA|DAY
SF1078029596474|ALFA|DAY
SF1078043565616|ECHO|DAY
SF1078117386013|ALFA|DAY
SF1078207481267|ALFA|DAY
SF1078246554046|ECHO|DAY
SF1078321422477|ECHO|DAY
SF1078421706482|ALFA|DAY
SF1078446560832|ALFA|DAY
SF1078551321740|ALFA|DAY
SF1078703923956|ALFA|DAY
SF1078902867412|ALFA|DAY
SF1078902867421|ALFA|DAY
SF1078934227911|BRAVO|DAY
SF1078947542772|ECHO|DAY
SF1079009332287|ALFA|DAY
SF1079146777838|ECHO|DAY
SF1079177782180|ALFA|DAY
SF1079198875959|ALFA|DAY
SF1079253386849|ALFA|DAY
SF1079269281693|ALFA|DAY
SF1079269281708|ALFA|DAY
SF1079917457596|ECHO|DAY
SF1081070625693|ALFA|DAY
SF1081078225518|ALFA|DAY
SF1081102896065|ALFA|DAY
SF1081107138537|ALFA|DAY
SF1081148308938|ALFA|DAY
SF1081195437618|ALFA|DAY
SF1081211715365|ALFA|DAY
SF1081241048361|ALFA|DAY
SF1081287374168|ALFA|DAY
SF1081292841613|ALFA|DAY
SF1081311399707|ALFA|DAY
SF1081312383619|ALFA|DAY
SF1081318454217|ALFA|DAY
SF1081362350501|ECHO|DAY
SF1081376644568|ALFA|DAY
SF1081391497131|ECHO|DAY
SF1081405368883|BRAVO|DAY
SF1081438173392|ECHO|DAY
SF1081454364407|ALFA|DAY
SF1081454382112|ALFA|DAY
SF1081487226126|ALFA|DAY
SF1081491588976|ALFA|DAY
SF1081492608920|ALFA|DAY
SF1081494672671|ALFA|DAY
SF1081498293390|ALFA|DAY
SF1081498508433|ECHO|DAY
SF1081498520769|ECHO|DAY
SF1081503163261|ALFA|DAY
SF1081505999598|ALFA|DAY
SF1081505999604|ALFA|DAY
SF1081534441264|ALFA|DAY
SF1081534441282|ALFA|DAY
SF1081543667387|ALFA|DAY
SF1081595553009|ALFA|DAY
SF1081598946641|ALFA|DAY
SF1081599114006|ALFA|DAY
SF1081599114015|ALFA|DAY
SF1081609747414|ALFA|DAY
SF1081696131698|ALFA|DAY
SF1081729411752|ALFA|DAY
SF1081749905785|ECHO|DAY
SF1081902354620|ALFA|DAY
SF1082084713867|ALFA|DAY
SF1082210264691|ALFA|DAY
SF1082234279230|ALFA|DAY
SF1082257201541|ALFA|DAY
SF1082318929126|ALFA|DAY
SF1082343297014|ALFA|DAY
SF1082379295393|ALFA|DAY
SF1082424528807|ALFA|DAY
SF1082424570373|ALFA|DAY
SF1082599034804|ECHO|DAY
SF1082640673160|ALFA|DAY
SF1082658923768|ALFA|DAY
SF1082658923777|ALFA|DAY
SF1082675221554|ECHO|DAY
SF1082714494307|ALFA|DAY
SF1082785256217|ALFA|DAY
SF1082842595997|ALFA|DAY
SF1082947762008|ALFA|DAY
SF1082992253338|ALFA|DAY
SF1083003656866|ALFA|DAY
SF1083192748368|ALFA|DAY
SF1083196688138|ECHO|DAY
SF1083196688174|ECHO|DAY
SF1083209198957|ECHO|DAY
SF1083270874980|ALFA|DAY
SF1083370142005|ALFA|DAY
SF1083458384433|ALFA|DAY
SF1083490443527|ALFA|DAY
SF1083519532335|ALFA|DAY
SF1083538448887|ALFA|DAY
SF1083578808270|ALFA|DAY
SF1083679295588|ALFA|DAY
SF1083679302962|BRAVO|DAY
SF1083679315747|BRAVO|DAY
SF1083696033255|BRAVO|DAY
SF1083702588708|ALFA|DAY
SF1083711532152|ECHO|DAY
SF1083724396685|ECHO|DAY
SF1083724397016|ECHO|DAY
SF1083724397122|ECHO|DAY
SF1083729820849|ALFA|DAY
SF1083736815588|ALFA|DAY
SF1083748861403|ECHO|DAY
SF1083805369017|BRAVO|DAY
SF1083809822619|DELTA|DAY
SF1083850087912|ALFA|DAY
SF1083850087921|ALFA|DAY
SF1083853425208|ALFA|DAY
SF1083868620238|ALFA|DAY
SF1083901286366|ECHO|DAY
SF1083936326272|ALFA|DAY
SF1083940798699|ALFA|DAY
SF1084057985932|ALFA|DAY
SF1084106967960|ALFA|DAY
SF1084130379962|ALFA|DAY
SF1084140218816|BRAVO|DAY
SF1084140578777|BRAVO|DAY
SF1084140580604|BRAVO|DAY
SF1084140585970|BRAVO|DAY
SF1084187170204|ALFA|DAY
SF1084462500367|ECHO|DAY
SF1084480407442|ALFA|DAY
SF1084635819347|ECHO|DAY
SF1084678032034|ALFA|DAY
SF1084682244354|ECHO|DAY
SF1086083305215|ALFA|DAY
SF1086109876027|ALFA|DAY
SF1086111171637|ALFA|DAY
SF1086116174084|ALFA|DAY
SF1086116174093|ALFA|DAY
SF1086171543518|ALFA|DAY
SF1086194395523|ALFA|DAY
SF1086194402060|ALFA|DAY
SF1086329037533|ALFA|DAY
SF1086338954118|ALFA|DAY
SF1086352012006|ALFA|DAY
SF1086387579674|ECHO|DAY
SF1086400481247|BRAVO|DAY
SF1086400481256|BRAVO|DAY
SF1086410613255|ALFA|DAY
SF1086428799675|ALFA|DAY
SF1086433879507|ALFA|DAY
SF1086440535907|ECHO|DAY
SF1086457587197|ALFA|DAY
SF1086475810819|ALFA|DAY
SF1086479475139|ALFA|DAY
SF1086488054772|ALFA|DAY
SF1086562339643|ALFA|DAY
SF1086589433794|ECHO|DAY
SF1086594496460|ALFA|DAY
SF1086613089090|ECHO|DAY
SF1086636378919|ALFA|DAY
SF1086648014980|ALFA|DAY
SF1086662123425|ALFA|DAY
SF1086667508856|ALFA|DAY
SF1086705201319|ALFA|DAY
SF1086712506922|ECHO|DAY
SF1086723474439|ALFA|DAY
SF1086725287486|ALFA|DAY
SF1086811522209|BRAVO|DAY
SF1086895824445|ALFA|DAY
SF1086910647319|ALFA|DAY
SF1086985548816|BRAVO|DAY
SF1086986349006|ECHO|DAY
SF1087065029902|ALFA|DAY
SF1087084104404|CHARLIE|DAY
SF1087112569754|ECHO|DAY
SF1087119200094|BRAVO|DAY
SF1087525120546|ALFA|DAY
SF1087656259206|ALFA|DAY
SF1087962299712|ALFA|DAY
SF1088053153569|ALFA|DAY
SF1088076592877|ALFA|DAY
SF1088244403099|ALFA|DAY
SF1088245204374|ALFA|DAY
SF1088255350965|ALFA|DAY
SF1088258637569|ALFA|DAY
SF1088261504638|ALFA|DAY
SF1088262326888|ALFA|DAY
SF1088300892604|ALFA|DAY
SF1088321079392|BRAVO|DAY
SF1088465436827|ALFA|DAY
SF1088475790953|ALFA|DAY
SF1088492356719|ALFA|DAY
SF1088523645221|ALFA|DAY
SF1088545675764|ALFA|DAY
SF1088576796097|ALFA|DAY
SF1088580341684|ALFA|DAY
SF1088673372677|ECHO|DAY
SF1088749193847|ECHO|DAY
SF1088764010389|ALFA|DAY
SF1088810503392|ALFA|DAY
SF1088825843607|BRAVO|DAY
SF1088825887904|BRAVO|DAY
SF1088880357531|ECHO|DAY
SF1088957315872|ALFA|DAY
SF1089072087124|ALFA|DAY
SF1089163382783|ECHO|DAY
SF1089329937759|ECHO|DAY
SF1089455618581|ALFA|DAY
SF1089476153287|ECHO|DAY
SF1089482543304|ECHO|DAY
SF1089587618039|ALFA|DAY
SF1089769257530|ALFA|DAY
SF1089881024344|ALFA|DAY
SF1090140490063|ALFA|DAY
SF1090178301553|ALFA|DAY
SF1090253628330|ALFA|DAY
SF1090520277725|ECHO|DAY
SF1090613658910|ECHO|DAY
SF1090613659096|ECHO|DAY
SF1090685337247|ECHO|DAY
SF1090906643148|ALFA|DAY
SF1091042416851|BRAVO|DAY
SF1091156251541|ALFA|DAY
SF1091405946217|ECHO|DAY
SF1091974819744|ALFA|DAY
SF1091984492252|ALFA|DAY
SF1092638280758|ALFA|DAY
SF1092752123377|ALFA|DAY
SF1092762894512|ALFA|DAY
SF1092942584842|ALFA|DAY
SF1093985629203|ALFA|DAY
SF1093985629433|ALFA|DAY
SF1094100157915|ECHO|DAY
SF1190020074168|ECHO|DAY
SF1190020550624|ECHO|DAY
SF1190116255156|ALFA|DAY
SF1190117788011|ALFA|DAY
SF1190118707122|ALFA|DAY
SF1190124325052|ALFA|DAY
SF1190128325081|ALFA|DAY
SF1190148700879|ECHO|DAY
SF1190153927069|ALFA|DAY
SF1190219978937|ALFA|DAY
SF1190273542832|ECHO|DAY
SF1190282059718|ALFA|DAY
SF1190287793536|ALFA|DAY
SF1190308223439|ALFA|DAY
SF1190356460428|ALFA|DAY
SF1190392923373|ALFA|DAY
SF1190427573465|ALFA|DAY
SF1190502544395|ALFA|DAY
SF1190539000105|ALFA|DAY
SF1190597347919|ALFA|DAY
SF1190614891625|ALFA|DAY
SF1190683504383|ALFA|DAY
SF1190774276349|ECHO|DAY
SF1190806150442|ALFA|DAY
SF1190814741181|ALFA|DAY
SF1190857188691|ALFA|DAY
SF1190898559309|ALFA|DAY
SF1190927823734|ALFA|DAY
SF1191089896451|ALFA|DAY
SF1191104192460|ECHO|DAY
SF1191135563298|ALFA|DAY
SF1191138016681|ECHO|DAY
SF1191141533751|ECHO|DAY
SF1191157285465|ALFA|DAY
SF1191163153763|ECHO|DAY
SF1191202806464|ALFA|DAY
SF1191228392176|ECHO|DAY
SF1191241931191|ALFA|DAY
SF1191253444223|ALFA|DAY
SF1191269555358|ALFA|DAY
SF1191281024864|ECHO|DAY
SF1191282462827|ALFA|DAY
SF1191311742671|ALFA|DAY
SF1191314562102|ECHO|DAY
SF1191316034297|ALFA|DAY
SF1191346716078|ALFA|DAY
SF1191452679601|ECHO|DAY
SF1191462182591|ALFA|DAY
SF1191505821841|ALFA|DAY
SF1191521952048|BRAVO|DAY
SF1191542159455|ALFA|DAY
SF1191546140533|ALFA|DAY
SF1191590326581|ALFA|DAY
SF2000242125739|ECHO|DAY
SF2000242125748|ECHO|DAY
SF2000242125757|ECHO|DAY
SF2000242125766|ECHO|DAY
SF2000888397481|ECHO|DAY
SF2000937782272|ECHO|DAY
SF2001578194095|ECHO|DAY
SF2001624993021|ALFA|DAY
SF2001713325873|ECHO|DAY
SF2001713325882|ECHO|DAY
SF2001713325891|ECHO|DAY
SF2001756507335|ALFA|DAY
SF2001827100849|ECHO|DAY
SF2001827100858|ECHO|DAY
SF2001827100867|ECHO|DAY
SF2001827100876|ECHO|DAY
SF2001879873650|ECHO|DAY
SF2001904550328|ALFA|DAY
SF2001904550337|ALFA|DAY
SF2002054850371|ECHO|DAY
SF2002054850380|ECHO|DAY
SF2002054850399|ECHO|DAY
SF2002054850404|ECHO|DAY
SF2002181437569|ECHO|DAY
SF2003247921878|ECHO|DAY
SF2003247921887|ECHO|DAY
SF2003497299964|ALFA|DAY
SF2003675317074|ALFA|DAY
SF2004031808682|ECHO|DAY
SF2004757833918|ALFA|DAY
SF6143045008922|ECHO|DAY
SF6143047003070|ECHO|DAY
SF6143048816066|ALFA|DAY
SF6143063031784|ECHO|DAY
SF6143071455336|DELTA|DAY
SF6143074318873|ALFA|DAY
SF6143074622269|ECHO|DAY
SF6143075824071|DELTA|DAY
SF6143076631518|ALFA|DAY
SF6143078367069|ECHO|DAY
SF6143078616018|ALFA|DAY
SF6143078935451|ALFA|DAY
SF6143079145329|ALFA|DAY
SF6143079733487|ALFA|DAY
SF6143080012358|ECHO|DAY
SF6143080453089|ALFA|DAY
SF6143080761082|ALFA|DAY
SF6143085502629|CHARLIE|DAY
SF6143085677965|ECHO|DAY
SF6143087571319|ECHO|DAY
SF6143087897656|ALFA|DAY
SF6143088066484|ALFA|DAY
SF6143088101134|DELTA|DAY
SF6143088783520|ALFA|DAY
SF6143089153919|ECHO|DAY
SF6143089232373|ECHO|DAY
SF6143089691406|ALFA|DAY
SF6143091345548|ECHO|DAY
SF6143091345557|ECHO|DAY
SF7001600058232|BRAVO|DAY
SF7001600058241|BRAVO|DAY
